tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2020-08-31,24.3,30.9,26.7,0.1,0.1
2020-09-01,22.7,30.9,26.6,0.0,
2020-09-02,22.8,26.0,24.2,28.9,5.8
2020-09-03,20.6,26.6,22.9,50.0,18.9
2020-09-04,20.2,28.4,23.4,0.0,
2020-09-05,19.5,24.9,21.9,0.0,
2020-09-06,18.1,24.9,20.7,16.3,5.6
2020-09-07,16.3,21.8,19.1,45.2,10.8
2020-09-08,20.4,27.7,23.4,0.0,
2020-09-09,18.2,25.2,21.3,7.1,3.4
2020-09-10,18.3,27.7,22.1,0.0,
2020-09-11,18.4,25.2,21.4,3.6,2.6
2020-09-12,17.3,20.1,19.0,9.9,4.5
2020-09-13,17.8,26.6,21.0,0.0,
2020-09-14,15.2,27.6,20.9,0.0,
2020-09-15,17.6,28.4,21.7,0.0,
2020-09-16,19.4,22.5,20.6,3.0,1.1
2020-09-17,17.7,23.4,20.7,7.3,3.9
2020-09-18,15.9,25.2,19.9,0.0,
2020-09-19,14.7,26.1,19.0,0.0,0.0
2020-09-20,12.8,24.8,17.8,0.0,
2020-09-21,12.2,24.1,17.4,0.0,
2020-09-22,14.5,23.8,19.1,0.0,
2020-09-23,13.5,23.1,18.5,0.0,
2020-09-24,15.3,25.9,20.2,0.0,
2020-09-25,14.3,26.0,20.0,0.0,
2020-09-26,15.2,24.7,19.4,0.0,
2020-09-27,13.8,25.2,19.0,0.0,
2020-09-28,13.5,25.1,18.2,0.0,
2020-09-29,12.7,24.2,18.2,0.0,
2020-09-30,13.9,25.0,18.6,0.0,
2020-10-01,15.4,24.3,19.2,0.0,
2020-10-02,15.3,24.6,19.5,0.0,
2020-10-03,17.1,22.7,18.9,5.9,1.7
2020-10-04,12.1,20.8,17.2,0.3,0.2
2020-10-05,6.1,19.5,13.1,0.0,
2020-10-06,8.0,19.5,13.3,0.0,
2020-10-07,9.8,22.3,15.8,0.0,
2020-10-08,12.4,22.2,17.2,0.0,
2020-10-09,10.8,22.7,17.2,0.0,
2020-10-10,10.8,22.4,16.7,0.0,
2020-10-11,11.9,21.0,16.2,0.0,
2020-10-12,11.8,22.5,16.0,0.2,0.2
2020-10-13,7.4,17.8,11.7,0.0,
2020-10-14,7.4,19.4,11.6,0.0,
2020-10-15,5.1,18.0,10.8,0.0,
2020-10-16,6.3,15.7,10.8,0.0,
2020-10-17,7.4,19.5,12.1,0.0,
2020-10-18,4.7,19.4,11.4,0.0,
2020-10-19,6.9,21.6,12.7,0.0,
2020-10-20,7.6,21.1,12.9,0.0,
2020-10-21,9.3,16.3,12.9,0.0,
2020-10-22,9.5,18.1,12.7,0.0,
2020-10-23,6.3,14.6,9.5,0.0,
2020-10-24,1.8,13.4,8.0,0.0,
2020-10-25,3.0,19.4,10.6,0.0,
2020-10-26,5.0,18.8,11.3,0.0,
2020-10-27,5.7,20.4,12.3,0.0,
2020-10-28,8.6,20.2,13.0,0.0,
2020-10-29,2.8,16.5,9.1,0.0,
2020-10-30,3.0,18.6,10.2,0.0,
2020-10-31,6.3,19.7,12.7,0.0,
2020-11-01,11.0,12.8,11.9,5.1,
2020-11-02,4.0,16.6,10.7,0.0,
2020-11-03,1.5,8.9,5.9,0.1,
2020-11-04,-2.1,10.7,4.0,0.0,
2020-11-05,-0.7,15.1,7.5,0.0,
2020-11-06,8.1,14.0,11.2,0.3,
2020-11-07,7.7,19.5,13.2,0.0,
2020-11-08,4.7,14.9,8.9,0.0,
2020-11-09,-1.0,11.5,6.5,0.0,
2020-11-10,2.6,13.1,7.6,0.0,
2020-11-11,1.1,16.1,7.9,0.0,
2020-11-12,1.7,18.5,9.2,0.0,
2020-11-13,3.6,16.8,9.7,0.0,
2020-11-14,4.3,18.7,10.2,0.0,
2020-11-15,4.8,18.6,11.0,0.0,
2020-11-16,5.6,17.5,10.9,0.0,
2020-11-17,10.3,19.4,15.0,2.9,
2020-11-18,12.6,18.6,15.8,3.3,
2020-11-19,10.0,22.0,15.8,32.1,
2020-11-20,3.9,10.0,5.8,0.0,
2020-11-21,0.6,14.4,7.8,0.0,
2020-11-22,4.3,9.6,7.1,6.3,
2020-11-23,-0.2,7.5,3.3,0.0,
2020-11-24,-0.1,9.4,4.1,0.0,
2020-11-25,-0.8,11.2,4.7,0.0,
2020-11-26,2.1,11.6,6.2,0.0,
2020-11-27,2.8,8.8,4.8,0.0,
2020-11-28,0.7,5.0,2.3,0.0,
2020-11-29,-0.8,4.2,1.5,0.0,
2020-11-30,-3.2,6.1,0.9,0.0,
2020-12-01,-3.7,7.4,1.0,0.0,
2020-12-02,0.0,8.5,3.2,0.0,
2020-12-03,-2.6,6.0,1.5,0.0,
